X,Y,OBJECTID,BLOCK_NAME,ZIP_CODE,YEAR,COMMENTS,DATA_SOURCE
-75.2357663122355,39.9255543243608,269,2100 Block of GOULD ST,19142,2017,,2017 Playstreets Program
-75.1765296822815,39.9258909862197,270,2000 Block of S CLEVELAND ST,19145,2017,,2017 Playstreets Program
-75.1345060468699,39.9905459990689,271,2600 Block of PALETHORP ST,19133,2017,,2017 Playstreets Program
-75.1720113400606,40.050673322829,272,6200 Block of CLEARVIEW ST,19138,2017,,2017 Playstreets Program
-75.1165605122866,39.9892514654348,273,2000 Block of E MONMOUTH ST,19134,2017,,2017 Playstreets Program
-75.0355037673218,40.0319863367964,274,4500 Block of TEESDALE ST,19136,2017,,2017 Playstreets Program
-75.1290126684433,40.0386401680543,275,5700 Block of N LAWRENCE ST,19120,2017,,2017 Playstreets Program
-75.1471476059005,39.9940040705223,276,900 Block of W SILVER ST,19133,2017,,2017 Playstreets Program
-75.158218325939,40.0054557354399,277,1700 Block of W ONTARIO ST,19140,2017,,2017 Playstreets Program
-75.1778026394578,39.9836244021123,278,1800 Block of N TANEY ST,19121,2017,,2017 Playstreets Program
-75.1708888172165,40.0425625543874,279,400 Block of E RITTENHOUSE ST,19144,2017,,2017 Playstreets Program
-75.2151741029118,39.9400398061537,280,1300 Block of DIVINITY ST,19143,2017,,2017 Playstreets Program
-75.2200981767916,39.9693647273164,281,900 Block of N SAINT BERNARD ST,19131,2017,,2017 Playstreets Program
-75.2356460054593,39.9525996931067,282,5600 Block of HAZEL AVE,19143,2017,,2017 Playstreets Program
-75.1572964649041,39.9170302019061,283,2500 Block of S FAIRHILL ST,19148,2017,,2017 Playstreets Program
-75.2280808872801,39.9252662003047,284,6200 Block of WHEELER ST,19142,2017,,2017 Playstreets Program
-75.0934434483907,40.0038100711897,285,3900 Block of ARCADIA ST,19124,2017,,2017 Playstreets Program
-75.2307264397519,39.9558248162223,286,5400 Block of IRVING ST,19139,2017,,2017 Playstreets Program
-75.184034981283,39.9770949177898,287,1300 Block of N MYRTLEWOOD ST,19121,2017,,2017 Playstreets Program
-75.1400866388899,40.0180915135717,288,4300 Block of N DARIEN ST,19140,2017,,2017 Playstreets Program
-75.1398344842491,40.0069707408515,289,3600 Block of N MARSHALL ST,19140,2017,,2017 Playstreets Program
-75.2317941510234,39.91794687935,290,2600 Block of HOBSON ST,19142,2017,,2017 Playstreets Program
-75.1804228607877,39.9837323506979,291,1800 Block of N NEWKIRK ST,19121,2017,,2017 Playstreets Program
-75.1903664117691,39.9326942295639,292,1600 Block of S ETTING ST,19145,2017,,2017 Playstreets Program
-75.1286514078159,40.0417377625035,293,5900 Block of N LAWRENCE ST,19120,2017,,2017 Playstreets Program
-75.1301093890661,39.9883917640086,294,2500 Block of N WATER ST,19125,2017,,2017 Playstreets Program
-75.1480018570479,39.987856775666,295,900 Block of W ARIZONA ST,19133,2017,,2017 Playstreets Program
-75.1386813100956,39.9879670150593,296,2400 Block of N ORIANNA ST,19133,2017,,2017 Playstreets Program
-75.1870550551924,39.9335177991074,297,1500 Block of S STILLMAN ST,19146,2017,,2017 Playstreets Program
-75.2284722133103,39.9696935931406,298,600 Block of N 54TH ST,19131,2017,,2017 Playstreets Program
-75.1124758090582,39.9975861886108,299,3200 Block of POTTER ST,19134,2017,,2017 Playstreets Program
-75.076466190047,40.0201857415622,300,5100 Block of DUFFIELD ST,19124,2017,,2017 Playstreets Program
-75.229774976526,39.9444143732471,301,5400 Block of MALCOLM ST,19143,2017,,2017 Playstreets Program
-75.184824365957,39.9873059761494,302,3100 Block of PAGE ST,19121,2017,,2017 Playstreets Program
-75.1002662557425,40.0129430791179,303,4300 Block of GLENDALE ST,19124,2017,,2017 Playstreets Program
-75.1685138140636,39.9951095595608,304,2200 Block of W OAKDALE ST,19132,2017,,2017 Playstreets Program
-75.1739948269728,39.998858970655,305,2800 Block of N BAILEY ST,19132,2017,,2017 Playstreets Program
-75.1435094913821,39.9901218568342,306,2500 Block of N MARSHALL ST,19133,2017,,2017 Playstreets Program
-75.1752861196251,40.0729244345469,307,1200 Block of E DURHAM ST,19150,2017,,2017 Playstreets Program
-75.0313163866124,40.0310721252887,308,4700 Block of LORING ST,19136,2017,,2017 Playstreets Program
-75.0315622116082,40.0340874222818,309,4500 Block of OAKMONT ST,19136,2017,,2017 Playstreets Program
-75.2342686031585,39.9183618354995,310,2500 Block of CARROLL ST,19142,2017,,2017 Playstreets Program
-75.2252479797729,39.9448362895474,311,5200 Block of PENTRIDGE ST,19143,2017,,2017 Playstreets Program
-75.1181835496801,39.9913560606842,312,1900 Block of E MONMOUTH ST,19134,2017,,2017 Playstreets Program
-75.221422564306,39.961966887444,313,100 Block of FARSON ST,19139,2017,,2017 Playstreets Program
-75.148288946872,39.9943211861217,314,2700 Block of N WARNOCK ST,19133,2017,,2017 Playstreets Program
-75.1431619022716,40.0090294755714,315,3700 Block of N PERCY ST,19140,2017,,2017 Playstreets Program
-75.1734156690008,39.9801691227342,316,2300 Block of NICHOLAS ST,19121,2017,,2017 Playstreets Program
-75.1145611936681,40.0320781103582,317,500 Block of MARWOOD RD,19120,2017,,2017 Playstreets Program
-75.1114203707353,39.9881643483236,318,3000 Block of WEIKEL ST,19134,2017,,2017 Playstreets Program
-75.1642400701128,39.9897288727436,319,2300 Block of N GARNET ST,19132,2017,,2017 Playstreets Program
-75.1316389867912,39.9947443175333,320,2900 Block of WATERLOO ST,19133,2017,,2017 Playstreets Program
-75.1823716635707,39.976870490345,321,1300 Block of N DOVER ST,19121,2017,,2017 Playstreets Program
-75.1408457247047,39.9938079990164,322,500 Block of W SOMERSET ST,19133,2017,,2017 Playstreets Program
-75.1642594790354,40.0070046682904,323,2100 Block of W ESTAUGH ST,19140,2017,,2017 Playstreets Program
-75.1623372382283,39.991023988936,324,2400 Block of N CLEVELAND ST,19132,2017,,2017 Playstreets Program
-75.1507555839153,39.9910571631905,325,2500 Block of N SARTAIN ST,19133,2017,,2017 Playstreets Program
-75.2358698055818,39.9150788735,326,2600 Block of HOLBROOK ST,19142,2017,,2017 Playstreets Program
-75.1811624619478,39.9890459397921,327,2900 Block of FRENCH ST,19121,2017,,2017 Playstreets Program
-75.157082375378,40.0501113359853,328,6200 Block of N BEECHWOOD ST,19138,2017,,2017 Playstreets Program
-75.2272319612973,39.9375849453868,329,1600 Block of S FRAZIER ST,19143,2017,,2017 Playstreets Program
-75.1681564307621,39.990228572355,330,2300 Block of N BEECHWOOD ST,19132,2017,,2017 Playstreets Program
-75.1724007718064,39.9986523591964,331,2800 Block of N STILLMAN ST,19132,2017,,2017 Playstreets Program
-75.0280039388405,40.0391524061089,332,4200 Block of FROST ST,19136,2017,,2017 Playstreets Program
-75.1395302699396,39.9817352786417,333,2000 Block of N 3RD ST,19122,2017,,2017 Playstreets Program
-75.2339781199333,39.9619336218432,334,0 Block of N FRAZIER ST,19139,2017,0-99 Street Range,2017 Playstreets Program
-75.1428229228323,40.0105703111302,335,3800 Block of N PERCY ST,19140,2017,,2017 Playstreets Program
-75.1624717131659,39.9925730727435,336,2500 Block of N GRATZ ST,19132,2017,,2017 Playstreets Program
-74.9950412462845,40.0852988468794,337,10300 Block of DRUMMOND RD,19154,2017,,2017 Playstreets Program
-75.0843220549243,40.014150552681,338,1600 Block of ORTHODOX ST,19124,2017,,2017 Playstreets Program
-75.0589438487467,40.0216122196682,339,6100 Block of GILLESPIE ST,19135,2017,,2017 Playstreets Program
-75.0873290221972,40.008629596941,340,4200 Block of ORCHARD ST,19124,2017,,2017 Playstreets Program
-75.1158233877172,39.988317960436,341,2100 Block of E MONMOUTH ST,19134,2017,,2017 Playstreets Program
-75.1853605696986,39.9848380301332,342,3100 Block of EUCLID AVE,19121,2017,,2017 Playstreets Program
-75.1161690674761,39.9980845570417,343,700 Block of E WILLARD ST,19134,2017,,2017 Playstreets Program
-75.1134854804036,40.0006691735959,344,800 Block of E SCHILLER ST,19134,2017,,2017 Playstreets Program
-75.1016327611411,40.0066098578469,345,3800 Block of GLENDALE ST,19124,2017,,2017 Playstreets Program
-75.1588755494122,39.9172270939266,346,2500 Block of S SHERIDAN ST,19148,2017,,2017 Playstreets Program
-75.1729960304874,39.9357392944719,347,1700 Block of LATONA ST,19146,2017,,2017 Playstreets Program
-75.1895545431375,39.9338375665535,348,1500 Block of S 27TH ST,19146,2017,,2017 Playstreets Program
-75.1203828811287,39.9993385067812,349,3300 Block of GRANSBACK ST,19134,2017,,2017 Playstreets Program
-75.1814609903561,39.9810094820022,350,1600 Block of N DOVER ST,19121,2017,,2017 Playstreets Program
-75.0849075223746,40.0350583455961,351,5900 Block of BELDEN ST,19149,2017,,2017 Playstreets Program
-75.1407675303956,40.0149582842733,352,4100 Block of N DARIEN ST,19140,2017,,2017 Playstreets Program
-75.2271464192117,39.9747235412683,353,5200 Block of HARLAN ST,19131,2017,,2017 Playstreets Program
-75.2347313995261,39.9777411697277,354,5600 Block of STEWART ST,19131,2017,,2017 Playstreets Program
-75.1482857515753,40.0125177964675,355,3900 Block of N 13TH ST,19140,2017,,2017 Playstreets Program
-75.1679694756538,39.9964945559638,356,2700 Block of N CROSKEY ST,19132,2017,,2017 Playstreets Program
-75.1454987260156,39.9982523896046,357,3000 Block of N PERCY ST,19133,2017,,2017 Playstreets Program
-75.1787564219129,39.9324590165236,358,1500 Block of S CAPITOL ST,19146,2017,,2017 Playstreets Program
-75.2407300296615,39.9572598856506,359,5900 Block of IRVING ST,19139,2017,,2017 Playstreets Program
-75.240625742411,39.9480647013682,360,5800 Block of CARPENTER ST,19143,2017,,2017 Playstreets Program
-75.1561206242164,40.0216949349019,361,4400 Block of N GRATZ ST,19140,2017,,2017 Playstreets Program
-75.1482334020678,39.9738266966851,362,1400 Block of N FRANKLIN ST,19122,2017,,2017 Playstreets Program
-75.1562985116806,40.0182331786048,363,1800 Block of BRUNNER ST,19140,2017,,2017 Playstreets Program
-75.1755119803207,39.9867241658114,364,2000 Block of N BAMBREY ST,19121,2017,,2017 Playstreets Program
-75.1888064208603,39.9324970030065,365,1600 Block of S BAILEY ST,19145,2017,,2017 Playstreets Program
-75.1810604690172,39.9300598278835,366,2100 Block of PIERCE ST,19145,2017,,2017 Playstreets Program
-75.1585352346316,40.0543622468303,367,1300 Block of E RITTENHOUSE ST,19138,2017,,2017 Playstreets Program
-75.1694855961643,40.0377552003765,368,5500 Block of HEISKELL ST,19144,2017,,2017 Playstreets Program
-75.1700927979521,40.0293112152075,369,5200 Block of MARION ST,19144,2017,,2017 Playstreets Program
-75.1581164009889,40.0177568939261,370,1900 Block of BONITZ ST,19140,2017,,2017 Playstreets Program
-75.1903220474008,39.9351949536794,371,1400 Block of S MARSTON ST,19146,2017,,2017 Playstreets Program
-75.2104390981479,39.9673856216173,372,4300 Block of RENO ST,19104,2017,,2017 Playstreets Program
-75.231315841702,39.9347157177319,373,5900 Block of TRINITY ST,19143,2017,,2017 Playstreets Program
-75.1990596039394,39.9661422456361,374,3800 Block of OLIVE ST,19104,2017,,2017 Playstreets Program
-75.1776571155767,39.9820323876652,375,1700 Block of N BAILEY ST,19121,2017,,2017 Playstreets Program
-75.182920286077,39.9810063200293,376,2900 Block of TURNER ST,19121,2017,,2017 Playstreets Program
-75.0861190047693,40.0080655167049,377,1900 Block of BRIGGS ST,19124,2017,,2017 Playstreets Program
-75.2366518473883,39.9695311602201,378,500 Block of N HOBART ST,19131,2017,,2017 Playstreets Program
-75.153185023621,40.0271576074194,379,4800 Block of N BOUVIER ST,19141,2017,,2017 Playstreets Program
-75.2391311312279,39.9174358798543,380,7000 Block of WHEELER ST,19142,2017,,2017 Playstreets Program
-75.182554580785,39.9902144567196,381,3000 Block of W COLONA ST,19132,2017,,2017 Playstreets Program
-75.1037132784085,39.9989246511246,382,1900 Block of E ATLANTIC ST,19134,2017,,2017 Playstreets Program
-75.22557043422,39.9658901334259,383,300 Block of N WILTON ST,19139,2017,,2017 Playstreets Program
-75.1612244935442,39.990872181921,384,2400 Block of N BOUVIER ST,19132,2017,,2017 Playstreets Program
-75.0792644373635,40.0204891942494,385,1600 Block of HAWORTH ST,19124,2017,,2017 Playstreets Program
-75.1637563862237,39.9700868226241,386,1600 Block of OGDEN ST,19130,2017,,2017 Playstreets Program
-75.1701956146606,40.0389716680045,387,5600 Block of UTAH ST,19144,2017,,2017 Playstreets Program
-75.1693709710789,39.9998010105284,388,2900 Block of JUDSON ST,19132,2017,,2017 Playstreets Program
-75.1867550018824,39.9953029539012,389,2500 Block of N 34TH ST,19132,2017,,2017 Playstreets Program
-75.1804805656788,39.9933629699065,390,2400 Block of N MYRTLEWOOD ST,19132,2017,,2017 Playstreets Program
-75.1548501921447,40.0481282407439,391,6100 Block of N LAMBERT ST,19138,2017,,2017 Playstreets Program
-75.1815513235924,39.9355164462316,392,2200 Block of SEARS ST,19146,2017,,2017 Playstreets Program
-75.2233944602986,39.962212139086,393,100 Block of N PAXON ST,19139,2017,,2017 Playstreets Program
-75.1486008342336,39.9869417366406,394,900 Block of W DAUPHIN ST,19133,2017,,2017 Playstreets Program
-75.1541795602641,40.0072408627013,395,3500 Block of N SYDENHAM ST,19140,2017,,2017 Playstreets Program
-75.1744981062592,40.0059051662109,396,3200 Block of N MARSTON ST,19129,2017,,2017 Playstreets Program
-75.0849514894336,40.0086917802495,397,1900 Block of BERKSHIRE ST,19124,2017,,2017 Playstreets Program
-75.1567618403821,40.0169566284448,398,4100 Block of TACOMA ST,19140,2017,,2017 Playstreets Program
-75.1567030972023,39.9260029305529,399,600 Block of MC CLELLAN ST,19148,2017,,2017 Playstreets Program
-75.1456991248492,39.9994794095602,400,3100 Block of N HUTCHINSON ST,19133,2017,,2017 Playstreets Program
-75.1670977211033,39.9777028060682,401,1500 Block of N UBER ST,19121,2017,,2017 Playstreets Program
-75.2288487522608,39.9415099285964,402,5500 Block of FLORENCE AVE,19143,2017,,2017 Playstreets Program
-75.2289986228413,39.9544114777572,403,5300 Block of DELANCEY ST,19143,2017,,2017 Playstreets Program
-75.2276696472158,39.9190026751243,404,6500 Block of GUYER AVE,19142,2017,,2017 Playstreets Program
-75.1794932690775,39.9820382466025,405,1700 Block of N MARSTON ST,19121,2017,,2017 Playstreets Program
-75.1178635294441,39.9995060713201,406,600 Block of E WENSLEY ST,19134,2017,,2017 Playstreets Program
-75.1411881575043,39.9788789111747,407,1800 Block of N 4TH ST,19122,2017,,2017 Playstreets Program
-75.1609687575957,39.9798795914723,408,1700 Block of N 16TH ST,19121,2017,,2017 Playstreets Program
-75.1462630600333,39.9920623816696,409,2600 Block of N 9TH ST,19133,2017,,2017 Playstreets Program
-75.2388051184312,39.9148946981551,410,7100 Block of THEODORE ST,19142,2017,,2017 Playstreets Program
-75.1224773956613,39.9894726332055,411,1900 Block of E SILVER ST,19134,2017,,2017 Playstreets Program
-75.2369935241636,39.9738892846558,412,1400 Block of N WANAMAKER ST,19131,2017,,2017 Playstreets Program
-75.2290757778909,39.9613296810173,413,0 Block of N YEWDALL ST,19139,2017,0-99 Street Range,2017 Playstreets Program
-75.2420058656013,39.9720039656894,414,1300 Block of N ROBINSON ST,19151,2017,,2017 Playstreets Program
-75.1656095288308,40.0319066433935,415,0 Block of E ASHMEAD ST,19144,2017,0-99 Street Range,2017 Playstreets Program
-75.0905535666267,40.0101139575817,416,4200 Block of ROMAIN ST,19124,2017,,2017 Playstreets Program
-75.0918656491595,40.0334437821712,417,800 Block of BRILL ST,19124,2017,,2017 Playstreets Program
-75.1837288387335,39.9859115586255,418,1900 Block of N STANLEY ST,19121,2017,,2017 Playstreets Program
-75.1919285431389,39.9328927375536,419,1600 Block of S NEWKIRK ST,19145,2017,,2017 Playstreets Program
-75.1197433193316,39.9896194440442,420,2000 Block of HART LN,19134,2017,,2017 Playstreets Program
-75.2195197085131,39.9347006473953,421,1800 Block of S 55TH ST,19143,2017,,2017 Playstreets Program
-75.108241084322,39.9954962606095,422,2000 Block of E CORNWALL ST,19134,2017,,2017 Playstreets Program
-75.0999463386862,39.9982196587175,423,2000 Block of E PACIFIC ST,19134,2017,,2017 Playstreets Program
-75.1145206760321,39.997145019398,424,800 Block of E HILTON ST,19134,2017,,2017 Playstreets Program
-75.1700250245483,39.9967631083123,425,2700 Block of JUDSON ST,19132,2017,,2017 Playstreets Program
-75.2057528423572,39.968713337938,426,800 Block of N 41ST ST,19104,2017,,2017 Playstreets Program
-75.1749584154344,39.9955748237761,427,2600 Block of W HAROLD ST,19132,2017,,2017 Playstreets Program
-75.2429221902163,39.964633202868,428,100 Block of N DEWEY ST,19139,2017,,2017 Playstreets Program
-75.2045549060033,39.971947914576,429,4000 Block of WYALUSING AVE,19104,2017,,2017 Playstreets Program
-75.1788358585483,40.0366977858321,430,100 Block of W HAINES ST,19144,2017,,2017 Playstreets Program
-75.2464564484076,39.9577574025991,431,200 Block of S HIRST ST,19139,2017,,2017 Playstreets Program
-75.1538676793313,40.0511230413328,432,6300 Block of N WOODSTOCK ST,19138,2017,,2017 Playstreets Program
-75.2274545357399,39.9797320532574,433,1600 Block of N LINDENWOOD ST,19131,2017,,2017 Playstreets Program
-75.2305539919338,39.9272945812261,434,2200 Block of S FELTON ST,19142,2017,,2017 Playstreets Program
-75.0856241643124,40.0373679563737,435,6000 Block of AGUSTA ST,19149,2017,,2017 Playstreets Program
-75.08794798516,40.0350679329513,436,1100 Block of ALCOTT ST,19149,2017,,2017 Playstreets Program
-75.1046445405159,40.0119301834726,437,4200 Block of BENNINGTON ST,19124,2017,,2017 Playstreets Program
-75.168558590109,39.9171214655257,438,2600 Block of S ISEMINGER ST,19148,2017,,2017 Playstreets Program
-75.1805348762164,39.9325000987356,439,2100 Block of CROSS ST,19146,2017,,2017 Playstreets Program
-75.1937418557001,39.9343843327736,440,1500 Block of S MYRTLEWOOD ST,19146,2017,,2017 Playstreets Program
-75.235945481621,39.9756129941045,441,1500 Block of N ALDEN ST,19131,2017,,2017 Playstreets Program
-75.1388590538581,39.9895219817658,442,2500 Block of N 4TH ST,19133,2017,,2017 Playstreets Program
-75.1577479449235,40.0057671189248,443,3400 Block of N BOUVIER ST,19140,2017,,2017 Playstreets Program
